subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt;exptVer;options;choice
2003;2025-11-19;16:08:27;36;6;right;"{""vid1"":37,""vid2"":37,""vid3"":37}";860.469;3;['1012_push', '5866_follow', '5528_hug'];5528_hug
2003;2025-11-19;16:08:27;37;13;middle;"{""vid1"":38,""vid2"":38,""vid3"":38}";878.104;3;['5787_accompany', '5471_ignore', '5809_pull'];5471_ignore
2005;2025-11-19;16:14:58;20;27;middle;"{""vid1"":21,""vid2"":21,""vid3"":21}";503.727;5;['5843_huddle with', '5790_escape', '5991_examine'];5790_escape
2003;2025-11-19;16:08:27;38;26;middle;"{""vid1"":78,""vid2"":39,""vid3"":39}";895.003;3;['4788_capture', '5870_poke', '1012_push'];5870_poke
2005;2025-11-19;16:14:58;21;23;right;"{""vid1"":22,""vid2"":22,""vid3"":22}";523.837;5;['5814_talk to', '6004_herd', '6026_fight'];6026_fight
2003;2025-11-19;16:08:27;39;0;middle;"{""vid1"":40,""vid2"":40,""vid3"":40}";907.386;3;['5875_escape', '5528_hug', '5866_follow'];5528_hug
2005;2025-11-19;16:14:58;22;34;middle;"{""vid1"":23,""vid2"":23,""vid3"":23}";538.209;5;['5528_hug', '5875_escape', '1167_kiss'];5875_escape
2003;2025-11-19;16:08:27;40;18;middle;"{""vid1"":41,""vid2"":41,""vid3"":41}";930.47;3;['4926_lead', '5790_escape', '6016_scratch'];5790_escape
2005;2025-11-19;16:14:58;23;41;left;"{""vid1"":48,""vid2"":24,""vid3"":24}";563.76;5;['5843_huddle with', '1051_herd', '4788_capture'];5843_huddle with
2003;2025-11-19;16:08:27;41;40;middle;"{""vid1"":42,""vid2"":42,""vid3"":42}";944.453;3;['4397_hug', '5528_hug', '5843_huddle with'];5528_hug
2003;2025-11-19;16:08:27;42;28;left;"{""vid1"":43,""vid2"":43,""vid3"":43}";962.003;3;['5096_approach', '6012_kiss', '5814_talk to'];5096_approach
2005;2025-11-19;16:14:58;24;29;left;"{""vid1"":25,""vid2"":25,""vid3"":25}";585.852;5;['1051_herd', '6034_avoid', '4408_lead'];1051_herd
2003;2025-11-19;16:08:27;43;9;middle;"{""vid1"":44,""vid2"":44,""vid3"":44}";976.653;3;['6005_throw', '5849_approach', '4788_capture'];5849_approach
2005;2025-11-19;16:14:58;25;30;left;"{""vid1"":26,""vid2"":26,""vid3"":26}";610.546;5;['6034_avoid', '4806_flirt with', '6012_kiss'];6034_avoid
2003;2025-11-19;16:08:27;44;1;right;"{""vid1"":45,""vid2"":45,""vid3"":45}";998.486;3;['5809_pull', '6172_hit', '6005_throw'];6005_throw
2005;2025-11-19;16:14:58;26;2;left;"{""vid1"":27,""vid2"":27,""vid3"":27}";624.401;5;['5849_approach', '6058_leave', '6004_herd'];5849_approach
2005;2025-11-19;16:14:58;27;9;left;"{""vid1"":28,""vid2"":28,""vid3"":28}";640.636;5;['4926_lead', '6035_capture', '5914_tickle'];4926_lead
2005;2025-11-19;16:14:58;28;21;right;"{""vid1"":29,""vid2"":29,""vid3"":29}";660.409;5;['5790_escape', '6035_capture', '5987_creep up on'];5987_creep up on
2005;2025-11-19;16:14:58;29;7;left;"{""vid1"":30,""vid2"":30,""vid3"":30}";675.845;5;['5870_poke', '4788_capture', '5876_creep up on'];5870_poke
2005;2025-11-19;16:14:58;30;39;middle;"{""vid1"":31,""vid2"":31,""vid3"":31}";698.175;5;['1121_scratch', '6017_encircle', '4806_flirt with'];6017_encircle
2004;2025-11-19;16:11:10;31;22;middle;"{""vid1"":64,""vid2"":32,""vid3"":32}";942.74;4;['5787_accompany', '6005_throw', '4793_avoid'];6005_throw
2005;2025-11-19;16:14:58;31;15;right;"{""vid1"":64,""vid2"":32,""vid3"":32}";738.453;5;['5096_approach', '6012_kiss', '1145_leave'];1145_leave
2004;2025-11-19;16:11:10;32;23;left;"{""vid1"":33,""vid2"":33,""vid3"":33}";963.306;4;['5788_examine', '1012_push', '5849_approach'];5788_examine
2005;2025-11-19;16:14:58;32;37;middle;"{""vid1"":33,""vid2"":33,""vid3"":33}";752.363;5;['4861_throw', '5901_huddle with', '5809_pull'];5901_huddle with
2004;2025-11-19;16:11:10;33;35;right;"{""vid1"":34,""vid2"":34,""vid3"":34}";978.271;4;['4861_throw', '4397_hug', '5991_examine'];5991_examine
2005;2025-11-19;16:14:58;33;33;left;"{""vid1"":34,""vid2"":34,""vid3"":34}";767.672;5;['6012_kiss', '5905_encircle', '5875_escape'];6012_kiss
2004;2025-11-19;16:11:10;34;16;right;"{""vid1"":35,""vid2"":35,""vid3"":35}";994.087;4;['5568_push', '5870_poke', '1012_push'];1012_push
2005;2025-11-19;16:14:58;34;5;left;"{""vid1"":35,""vid2"":35,""vid3"":35}";787.694;5;['5991_examine', '5986_fight', '6026_fight'];5991_examine
2004;2025-11-19;16:11:10;35;27;left;"{""vid1"":36,""vid2"":36,""vid3"":36}";1010.405;4;['5570_poke', '6013_talk to', '5987_creep up on'];5570_poke
2004;2025-11-19;16:11:10;36;10;right;"{""vid1"":37,""vid2"":37,""vid3"":37}";1025.238;4;['6058_leave', '5901_huddle with', '6004_herd'];6004_herd
2005;2025-11-19;16:14:58;35;38;left;"{""vid1"":36,""vid2"":36,""vid3"":36}";815.555;5;['4789_bother', '6172_hit', '6035_capture'];4789_bother
2004;2025-11-19;16:11:10;37;28;right;"{""vid1"":38,""vid2"":38,""vid3"":38}";1047.921;4;['5905_encircle', '6300_accompany', '5987_creep up on'];5987_creep up on
2005;2025-11-19;16:14:58;36;4;middle;"{""vid1"":37,""vid2"":37,""vid3"":37}";834.673;5;['5096_approach', '5471_ignore', '6012_kiss'];5471_ignore
2004;2025-11-19;16:11:10;38;38;right;"{""vid1"":39,""vid2"":39,""vid3"":39}";1069.087;4;['5878_follow', '5570_poke', '4793_avoid'];4793_avoid
2005;2025-11-19;16:14:58;37;42;middle;"{""vid1"":38,""vid2"":38,""vid3"":38}";853.234;5;['5878_follow', '1167_kiss', '5843_huddle with'];1167_kiss
2004;2025-11-19;16:11:10;39;33;right;"{""vid1"":40,""vid2"":40,""vid3"":40}";1089.387;4;['6004_herd', '6079_bother', '5471_ignore'];5471_ignore
2005;2025-11-19;16:14:58;38;17;middle;"{""vid1"":39,""vid2"":39,""vid3"":39}";875.15;5;['6016_scratch', '4789_bother', '5849_approach'];4789_bother
2004;2025-11-19;16:11:10;40;12;middle;"{""vid1"":41,""vid2"":41,""vid3"":41}";1109.82;4;['6172_hit', '6079_bother', '5987_creep up on'];6079_bother
2005;2025-11-19;16:14:58;39;16;left;"{""vid1"":80,""vid2"":40,""vid3"":40}";899.864;5;['5809_pull', '6034_avoid', '6172_hit'];5809_pull
2004;2025-11-19;16:11:10;41;44;middle;"{""vid1"":42,""vid2"":42,""vid3"":42}";1136.454;4;['1051_herd', '6017_encircle', '4806_flirt with'];6017_encircle
2005;2025-11-19;16:14:58;40;14;right;"{""vid1"":82,""vid2"":82,""vid3"":41}";926.201;5;['4926_lead', '5914_tickle', '6004_herd'];6004_herd
2004;2025-11-19;16:11:10;42;29;middle;"{""vid1"":43,""vid2"":43,""vid3"":43}";1156.203;4;['5905_encircle', '1167_kiss', '5787_accompany'];1167_kiss
2005;2025-11-19;16:14:58;41;25;left;"{""vid1"":42,""vid2"":42,""vid3"":42}";939.911;5;['5870_poke', '5816_ignore', '6058_leave'];5870_poke
2004;2025-11-19;16:11:10;43;40;middle;"{""vid1"":44,""vid2"":44,""vid3"":44}";1173.754;4;['6005_throw', '5876_creep up on', '6058_leave'];5876_creep up on
2005;2025-11-19;16:14:58;42;12;left;"{""vid1"":43,""vid2"":43,""vid3"":43}";960.835;5;['6239_pull', '4789_bother', '6005_throw'];6239_pull
2004;2025-11-19;16:11:10;44;36;right;"{""vid1"":45,""vid2"":45,""vid3"":45}";1190.974;4;['5528_hug', '6035_capture', '5788_examine'];5788_examine
2005;2025-11-19;16:14:58;43;6;middle;"{""vid1"":44,""vid2"":44,""vid3"":44}";976.041;5;['4408_lead', '5528_hug', '1167_kiss'];5528_hug
2005;2025-11-19;16:14:58;44;20;left;"{""vid1"":90,""vid2"":45,""vid3"":45}";1000.25;5;['5787_accompany', '1104_tickle', '4861_throw'];5787_accompany
2006;2025-11-19;16:31:59;0;32;left;"{""vid1"":1,""vid2"":1,""vid3"":1}";14.275;6;['5870_poke', '5570_poke', '5987_creep up on'];5870_poke
2006;2025-11-19;16:31:59;1;4;left;"{""vid1"":6,""vid2"":4,""vid3"":4}";60.862;6;['4861_throw', '5991_examine', '1167_kiss'];4861_throw
2006;2025-11-19;16:31:59;2;40;left;"{""vid1"":3,""vid2"":3,""vid3"":3}";83.515;6;['4789_bother', '5843_huddle with', '6239_pull'];4789_bother
2006;2025-11-19;16:31:59;3;2;left;"{""vid1"":8,""vid2"":4,""vid3"":4}";116.546;6;['6013_talk to', '6034_avoid', '1051_herd'];6013_talk to
2006;2025-11-19;16:31:59;4;30;left;"{""vid1"":5,""vid2"":5,""vid3"":10}";144.33;6;['5787_accompany', '6013_talk to', '6016_scratch'];5787_accompany
2006;2025-11-19;16:31:59;5;41;left;"{""vid1"":6,""vid2"":12,""vid3"":12}";175.183;6;['4861_throw', '5902_hit', '5568_push'];4861_throw
2006;2025-11-19;16:31:59;6;5;left;"{""vid1"":7,""vid2"":7,""vid3"":7}";193.676;6;['6239_pull', '5788_examine', '5849_approach'];6239_pull
2006;2025-11-19;16:31:59;7;33;right;"{""vid1"":8,""vid2"":8,""vid3"":8}";216.111;6;['1051_herd', '1104_tickle', '5809_pull'];5809_pull
2006;2025-11-19;16:31:59;8;17;middle;"{""vid1"":9,""vid2"":18,""vid3"":9}";236.142;6;['6239_pull', '5991_examine', '5914_tickle'];5991_examine
2006;2025-11-19;16:31:59;9;12;middle;"{""vid1"":10,""vid2"":20,""vid3"":10}";262.971;6;['5991_examine', '5902_hit', '5905_encircle'];5902_hit
2006;2025-11-19;16:31:59;10;43;left;"{""vid1"":22,""vid2"":11,""vid3"":11}";290.087;6;['6005_throw', '6017_encircle', '5901_huddle with'];6005_throw
2006;2025-11-19;16:31:59;11;3;middle;"{""vid1"":12,""vid2"":12,""vid3"":12}";315.198;6;['4789_bother', '5905_encircle', '5914_tickle'];5905_encircle
2006;2025-11-19;16:31:59;12;14;left;"{""vid1"":26,""vid2"":26,""vid3"":13}";371.559;6;['1167_kiss', '5902_hit', '4397_hug'];1167_kiss
2006;2025-11-19;16:31:59;13;28;middle;"{""vid1"":14,""vid2"":14,""vid3"":14}";384.214;6;['4788_capture', '5875_escape', '6016_scratch'];5875_escape
2006;2025-11-19;16:31:59;14;15;right;"{""vid1"":15,""vid2"":15,""vid3"":15}";406.749;6;['4789_bother', '5809_pull', '5471_ignore'];5471_ignore
2006;2025-11-19;16:31:59;15;31;left;"{""vid1"":32,""vid2"":16,""vid3"":16}";430.892;6;['5986_fight', '5905_encircle', '6013_talk to'];5986_fight
2006;2025-11-19;16:31:59;16;34;right;"{""vid1"":34,""vid2"":34,""vid3"":17}";526.722;6;['6005_throw', '1121_scratch', '5901_huddle with'];5901_huddle with
2006;2025-11-19;16:31:59;17;10;left;"{""vid1"":18,""vid2"":18,""vid3"":18}";539.767;6;['6017_encircle', '6239_pull', '5809_pull'];6017_encircle
2006;2025-11-19;16:31:59;18;36;middle;"{""vid1"":38,""vid2"":19,""vid3"":19}";595.66;6;['1121_scratch', '5987_creep up on', '6035_capture'];5987_creep up on
2006;2025-11-19;16:31:59;19;39;right;"{""vid1"":20,""vid2"":20,""vid3"":40}";631.95;6;['5905_encircle', '6012_kiss', '5843_huddle with'];5843_huddle with
2006;2025-11-19;16:31:59;20;24;left;"{""vid1"":21,""vid2"":42,""vid3"":21}";652.521;6;['6035_capture', '5570_poke', '1121_scratch'];6035_capture
2006;2025-11-19;16:31:59;21;35;right;"{""vid1"":22,""vid2"":44,""vid3"":22}";818.895;6;['5096_approach', '6013_talk to', '6016_scratch'];6016_scratch
2006;2025-11-19;16:31:59;22;18;right;"{""vid1"":46,""vid2"":23,""vid3"":23}";877.046;6;['6004_herd', '1051_herd', '6016_scratch'];6016_scratch
2006;2025-11-19;16:31:59;23;13;right;"{""vid1"":24,""vid2"":24,""vid3"":48}";924.153;6;['4926_lead', '6058_leave', '4397_hug'];4397_hug
2006;2025-11-19;16:31:59;24;25;right;"{""vid1"":50,""vid2"":50,""vid3"":25}";969.693;6;['4926_lead', '5570_poke', '1145_leave'];1145_leave
2006;2025-11-19;16:31:59;25;26;left;"{""vid1"":78,""vid2"":26,""vid3"":26}";1027.583;6;['5849_approach', '1012_push', '5568_push'];5849_approach
2006;2025-11-19;16:31:59;26;16;right;"{""vid1"":27,""vid2"":27,""vid3"":27}";1057.129;6;['5948_flirt with', '6172_hit', '6300_accompany'];6300_accompany
2006;2025-11-19;16:31:59;27;7;middle;"{""vid1"":56,""vid2"":56,""vid3"":28}";1082.599;6;['4397_hug', '6058_leave', '5901_huddle with'];6058_leave
2006;2025-11-19;16:31:59;28;11;right;"{""vid1"":29,""vid2"":29,""vid3"":29}";1118.093;6;['4806_flirt with', '4397_hug', '5790_escape'];5790_escape
2006;2025-11-19;16:31:59;29;38;right;"{""vid1"":30,""vid2"":30,""vid3"":30}";1167.885;6;['5866_follow', '5870_poke', '4397_hug'];4397_hug
2006;2025-11-19;16:31:59;30;9;right;"{""vid1"":62,""vid2"":31,""vid3"":62}";1253.569;6;['6016_scratch', '6034_avoid', '4926_lead'];4926_lead
2006;2025-11-19;16:31:59;31;44;right;"{""vid1"":64,""vid2"":64,""vid3"":64}";1298.268;6;['6058_leave', '6004_herd', '5570_poke'];5570_poke
2006;2025-11-19;16:31:59;32;8;right;"{""vid1"":66,""vid2"":33,""vid3"":33}";1327.991;6;['6035_capture', '4789_bother', '1145_leave'];1145_leave
2006;2025-11-19;16:31:59;33;0;left;"{""vid1"":102,""vid2"":34,""vid3"":34}";1376.487;6;['6034_avoid', '5568_push', '1012_push'];6034_avoid
2006;2025-11-19;16:31:59;34;42;right;"{""vid1"":35,""vid2"":35,""vid3"":35}";1397.31;6;['5096_approach', '5875_escape', '5986_fight'];5986_fight
2006;2025-11-19;16:31:59;35;37;right;"{""vid1"":36,""vid2"":36,""vid3"":36}";1421.394;6;['5875_escape', '6013_talk to', '5905_encircle'];5905_encircle
2006;2025-11-19;16:31:59;36;27;right;"{""vid1"":74,""vid2"":74,""vid3"":74}";1472.762;6;['4806_flirt with', '5528_hug', '5843_huddle with'];5843_huddle with
2006;2025-11-19;16:31:59;37;1;right;"{""vid1"":38,""vid2"":38,""vid3"":38}";1501.529;6;['5790_escape', '6012_kiss', '1104_tickle'];1104_tickle
2006;2025-11-19;16:31:59;38;22;right;"{""vid1"":39,""vid2"":39,""vid3"":39}";1525.515;6;['5902_hit', '5914_tickle', '4926_lead'];4926_lead
2006;2025-11-19;16:31:59;39;20;right;"{""vid1"":40,""vid2"":40,""vid3"":40}";1548.859;6;['6004_herd', '5096_approach', '5902_hit'];5902_hit
2006;2025-11-19;16:31:59;40;6;right;"{""vid1"":82,""vid2"":82,""vid3"":82}";1604.033;6;['5787_accompany', '5870_poke', '1167_kiss'];1167_kiss
2006;2025-11-19;16:31:59;41;21;right;"{""vid1"":42,""vid2"":42,""vid3"":42}";1626.128;6;['6005_throw', '5901_huddle with', '4408_lead'];4408_lead
2006;2025-11-19;16:31:59;42;29;right;"{""vid1"":43,""vid2"":43,""vid3"":43}";1647.956;6;['4408_lead', '1012_push', '5096_approach'];5096_approach
2006;2025-11-19;16:31:59;43;23;right;"{""vid1"":88,""vid2"":44,""vid3"":44}";1676.154;6;['6058_leave', '5948_flirt with', '6300_accompany'];6300_accompany
2006;2025-11-19;16:31:59;44;19;left;"{""vid1"":90,""vid2"":90,""vid3"":90}";1730.578;6;['1167_kiss', '5876_creep up on', '5902_hit'];1167_kiss
2008;2025-11-19;18:19:49;0;10;left;"{""vid1"":2,""vid2"":1,""vid3"":1}";33.355;8;['5866_follow', '4789_bother', '5843_huddle with'];5866_follow
2008;2025-11-19;18:19:49;1;16;left;"{""vid1"":2,""vid2"":4,""vid3"":2}";133.363;8;['5901_huddle with', '5948_flirt with', '5809_pull'];5901_huddle with
2009;2025-11-19;18:23:55;0;5;left;"{""vid1"":1,""vid2"":1,""vid3"":1}";20.995;9;['6017_encircle', '5876_creep up on', '5878_follow'];6017_encircle
2009;2025-11-19;18:23:55;1;29;right;"{""vid1"":4,""vid2"":4,""vid3"":4}";61.786;9;['4397_hug', '6017_encircle', '5471_ignore'];5471_ignore
2009;2025-11-19;18:23:55;2;41;middle;"{""vid1"":6,""vid2"":6,""vid3"":6}";111.198;9;['6017_encircle', '1012_push', '5788_examine'];1012_push
2009;2025-11-19;18:23:55;3;16;middle;"{""vid1"":4,""vid2"":4,""vid3"":4}";134.968;9;['4789_bother', '5901_huddle with', '5987_creep up on'];5901_huddle with
2009;2025-11-19;18:23:55;4;31;middle;"{""vid1"":10,""vid2"":10,""vid3"":10}";187.735;9;['5866_follow', '4789_bother', '5787_accompany'];4789_bother
2009;2025-11-19;18:23:55;5;19;left;"{""vid1"":12,""vid2"":12,""vid3"":6}";228.925;9;['5788_examine', '6058_leave', '5870_poke'];5788_examine
2009;2025-11-19;18:23:55;6;37;right;"{""vid1"":7,""vid2"":7,""vid3"":7}";249.095;9;['5096_approach', '5905_encircle', '5986_fight'];5986_fight
2009;2025-11-19;18:23:55;7;10;left;"{""vid1"":16,""vid2"":16,""vid3"":16}";281.881;9;['5948_flirt with', '1145_leave', '5866_follow'];5948_flirt with
2009;2025-11-19;18:23:55;8;27;left;"{""vid1"":9,""vid2"":9,""vid3"":9}";302.317;9;['5878_follow', '6026_fight', '5902_hit'];5878_follow
2009;2025-11-19;18:23:55;9;35;left;"{""vid1"":20,""vid2"":20,""vid3"":20}";332.908;9;['5809_pull', '5849_approach', '4926_lead'];5809_pull
2010;2025-11-19;18:31:15;0;23;right;"{""vid1"":1,""vid2"":1,""vid3"":2}";25.086;10;['1051_herd', '4408_lead', '5870_poke'];5870_poke
2009;2025-11-19;18:23:55;10;25;left;"{""vid1"":33,""vid2"":22,""vid3"":22}";432.093;9;['5948_flirt with', '5876_creep up on', '5878_follow'];5948_flirt with
2010;2025-11-19;18:31:15;1;19;left;"{""vid1"":4,""vid2"":2,""vid3"":2}";56.484;10;['4806_flirt with', '5875_escape', '5809_pull'];4806_flirt with
2010;2025-11-19;18:31:15;2;33;left;"{""vid1"":3,""vid2"":3,""vid3"":3}";71.286;10;['4788_capture', '5878_follow', '5471_ignore'];4788_capture
2008;2025-11-19;18:19:49;2;29;right;"{""vid1"":3,""vid2"":3,""vid3"":3}";752.261;8;['5875_escape', '5788_examine', '6079_bother'];6079_bother
2009;2025-11-19;18:23:55;11;21;middle;"{""vid1"":12,""vid2"":24,""vid3"":12}";459.831;9;['4789_bother', '5914_tickle', '6034_avoid'];5914_tickle
2010;2025-11-19;18:31:15;3;4;right;"{""vid1"":4,""vid2"":4,""vid3"":4}";87.252;10;['6239_pull', '5843_huddle with', '5876_creep up on'];5876_creep up on
2008;2025-11-19;18:19:49;3;37;middle;"{""vid1"":4,""vid2"":8,""vid3"":4}";777.07;8;['4408_lead', '5987_creep up on', '4789_bother'];5987_creep up on
2010;2025-11-19;18:31:15;4;39;left;"{""vid1"":5,""vid2"":5,""vid3"":5}";108.936;10;['6026_fight', '6004_herd', '5096_approach'];6026_fight
2009;2025-11-19;18:23:55;12;42;left;"{""vid1"":26,""vid2"":13,""vid3"":13}";492.472;9;['1167_kiss', '5849_approach', '5901_huddle with'];1167_kiss
2010;2025-11-19;18:31:15;5;28;middle;"{""vid1"":6,""vid2"":6,""vid3"":6}";119.835;10;['6239_pull', '5814_talk to', '5987_creep up on'];5814_talk to
2008;2025-11-19;18:19:49;4;20;left;"{""vid1"":5,""vid2"":5,""vid3"":5}";798.758;8;['5568_push', '5814_talk to', '1104_tickle'];5568_push
2009;2025-11-19;18:23:55;13;17;middle;"{""vid1"":14,""vid2"":14,""vid3"":14}";509.847;9;['5948_flirt with', '6239_pull', '1104_tickle'];6239_pull
2008;2025-11-19;18:19:49;5;21;right;"{""vid1"":6,""vid2"":6,""vid3"":6}";817.0;8;['5866_follow', '6012_kiss', '5471_ignore'];5471_ignore
2010;2025-11-19;18:31:15;6;17;left;"{""vid1"":7,""vid2"":7,""vid3"":7}";149.352;10;['4806_flirt with', '6300_accompany', '5843_huddle with'];4806_flirt with
2009;2025-11-19;18:23:55;14;4;right;"{""vid1"":15,""vid2"":15,""vid3"":15}";531.898;9;['6300_accompany', '6035_capture', '1145_leave'];1145_leave
2010;2025-11-19;18:31:15;7;14;left;"{""vid1"":8,""vid2"":8,""vid3"":8}";162.351;10;['6017_encircle', '5816_ignore', '4788_capture'];6017_encircle
2008;2025-11-19;18:19:49;6;44;left;"{""vid1"":7,""vid2"":7,""vid3"":7}";842.794;8;['5809_pull', '6300_accompany', '1051_herd'];5809_pull
2009;2025-11-19;18:23:55;15;33;left;"{""vid1"":32,""vid2"":16,""vid3"":16}";555.867;9;['5528_hug', '5788_examine', '5787_accompany'];5528_hug
2010;2025-11-19;18:31:15;8;12;left;"{""vid1"":9,""vid2"":9,""vid3"":9}";182.936;10;['5816_ignore', '1104_tickle', '6026_fight'];5816_ignore
2008;2025-11-19;18:19:49;7;7;left;"{""vid1"":16,""vid2"":8,""vid3"":8}";866.934;8;['6016_scratch', '6026_fight', '5901_huddle with'];6016_scratch
2009;2025-11-19;18:23:55;16;15;right;"{""vid1"":17,""vid2"":17,""vid3"":17}";576.309;9;['6004_herd', '4926_lead', '5991_examine'];5991_examine
2010;2025-11-19;18:31:15;9;24;middle;"{""vid1"":10,""vid2"":10,""vid3"":10}";198.986;10;['5876_creep up on', '5809_pull', '5905_encircle'];5809_pull
2008;2025-11-19;18:19:49;8;19;middle;"{""vid1"":9,""vid2"":9,""vid3"":9}";884.4;8;['5902_hit', '1012_push', '5570_poke'];1012_push
2010;2025-11-19;18:31:15;10;44;middle;"{""vid1"":11,""vid2"":11,""vid3"":11}";220.169;10;['5471_ignore', '5987_creep up on', '4793_avoid'];5987_creep up on
2009;2025-11-19;18:23:55;17;26;left;"{""vid1"":36,""vid2"":36,""vid3"":36}";611.054;9;['5870_poke', '5878_follow', '5876_creep up on'];5870_poke
2010;2025-11-19;18:31:15;11;43;left;"{""vid1"":12,""vid2"":12,""vid3"":12}";234.869;10;['6239_pull', '6017_encircle', '5787_accompany'];6239_pull
2008;2025-11-19;18:19:49;9;41;right;"{""vid1"":10,""vid2"":10,""vid3"":10}";914.007;8;['6172_hit', '6016_scratch', '5843_huddle with'];5843_huddle with
2010;2025-11-19;18:31:15;12;2;right;"{""vid1"":13,""vid2"":13,""vid3"":13}";252.319;10;['4926_lead', '5901_huddle with', '5814_talk to'];5814_talk to
2009;2025-11-19;18:23:55;18;23;left;"{""vid1"":19,""vid2"":19,""vid3"":19}";631.304;9;['6013_talk to', '5878_follow', '5096_approach'];6013_talk to
2008;2025-11-19;18:19:49;10;5;right;"{""vid1"":11,""vid2"":11,""vid3"":11}";938.471;8;['5568_push', '6016_scratch', '5914_tickle'];5914_tickle
2009;2025-11-19;18:23:55;19;39;left;"{""vid1"":20,""vid2"":20,""vid3"":20}";647.596;9;['5902_hit', '5816_ignore', '6058_leave'];5902_hit
2010;2025-11-19;18:31:15;13;42;right;"{""vid1"":14,""vid2"":14,""vid3"":14}";270.118;10;['6239_pull', '5816_ignore', '5788_examine'];5788_examine
2009;2025-11-19;18:23:55;20;6;middle;"{""vid1"":21,""vid2"":21,""vid3"":21}";663.179;9;['1012_push', '6058_leave', '5902_hit'];6058_leave
2010;2025-11-19;18:31:15;14;41;middle;"{""vid1"":15,""vid2"":15,""vid3"":15}";289.417;10;['5814_talk to', '5816_ignore', '5788_examine'];5816_ignore
2008;2025-11-19;18:19:49;11;36;right;"{""vid1"":12,""vid2"":12,""vid3"":12}";971.553;8;['4806_flirt with', '5875_escape', '5809_pull'];5809_pull
2010;2025-11-19;18:31:15;15;30;right;"{""vid1"":16,""vid2"":16,""vid3"":16}";300.768;10;['5528_hug', '4397_hug', '5816_ignore'];5816_ignore
2009;2025-11-19;18:23:55;21;44;right;"{""vid1"":22,""vid2"":22,""vid3"":22}";680.888;9;['5902_hit', '1167_kiss', '5809_pull'];5809_pull
2008;2025-11-19;18:19:49;12;11;middle;"{""vid1"":13,""vid2"":13,""vid3"":13}";987.76;8;['6239_pull', '6004_herd', '1167_kiss'];6004_herd
2010;2025-11-19;18:31:15;16;3;right;"{""vid1"":17,""vid2"":17,""vid3"":17}";322.751;10;['6172_hit', '6016_scratch', '6017_encircle'];6017_encircle
2009;2025-11-19;18:23:55;22;40;left;"{""vid1"":23,""vid2"":23,""vid3"":23}";708.942;9;['6300_accompany', '4789_bother', '4408_lead'];6300_accompany
2008;2025-11-19;18:19:49;13;2;right;"{""vid1"":14,""vid2"":14,""vid3"":14}";1003.969;8;['5096_approach', '6035_capture', '1145_leave'];1145_leave
2010;2025-11-19;18:31:15;17;18;right;"{""vid1"":18,""vid2"":18,""vid3"":18}";338.521;10;['5901_huddle with', '5948_flirt with', '5570_poke'];5570_poke
